CourseID,YearMonth,monthly_enrollments,monthly_revenue,avg_trans_amount,YearMonth_str,Month_num,past_enrollment_lag1,past_revenue_lag1,past_enrollment_roll3,past_revenue_roll3,past_cum_enrollments,past_cum_revenue,past_revenue_per_enrollment,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,PrimaryTeacherID,PrimaryTeacherName,PrimaryTeacherExpertise,PrimaryTeacherExperience,PrimaryTeacherRating,avg_instructor_exp,avg_instructor_rating
CR00009,2025-04,10,0.0,0.0,2025-04,4,12.0,0.0,13.333333333333334,0.0,40.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-05,11,0.0,0.0,2025-05,5,10.0,0.0,13.333333333333334,0.0,50.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-06,17,0.0,0.0,2025-06,6,11.0,0.0,11.0,0.0,61.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-07,17,0.0,0.0,2025-07,7,17.0,0.0,12.666666666666666,0.0,78.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-08,15,0.0,0.0,2025-08,8,17.0,0.0,15.0,0.0,95.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-09,11,0.0,0.0,2025-09,9,15.0,0.0,16.333333333333332,0.0,110.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-10,12,0.0,0.0,2025-10,10,11.0,0.0,14.333333333333334,0.0,121.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-11,6,0.0,0.0,2025-11,11,12.0,0.0,12.666666666666666,0.0,133.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00009,2025-12,16,0.0,0.0,2025-12,12,6.0,0.0,9.666666666666666,0.0,139.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Yolanda Levine,Machine Learning,21,4.97,15.387096774193548,3.9562580645161294
CR00010,2025-01,12,0.0,0.0,2025-01,1,14.818181818181818,0.0,14.818181818181818,0.0,0.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-02,9,0.0,0.0,2025-02,2,12.0,0.0,12.0,0.0,12.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-03,13,0.0,0.0,2025-03,3,9.0,0.0,10.5,0.0,21.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-04,20,0.0,0.0,2025-04,4,13.0,0.0,11.333333333333334,0.0,34.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-05,14,0.0,0.0,2025-05,5,20.0,0.0,14.0,0.0,54.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-06,19,0.0,0.0,2025-06,6,14.0,0.0,15.666666666666666,0.0,68.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-07,17,0.0,0.0,2025-07,7,19.0,0.0,17.666666666666668,0.0,87.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-08,9,0.0,0.0,2025-08,8,17.0,0.0,16.666666666666668,0.0,104.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-09,17,0.0,0.0,2025-09,9,9.0,0.0,15.0,0.0,113.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-10,10,0.0,0.0,2025-10,10,17.0,0.0,14.333333333333334,0.0,130.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-11,23,0.0,0.0,2025-11,11,10.0,0.0,12.0,0.0,140.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00010,2025-12,17,0.0,0.0,2025-12,12,23.0,0.0,16.666666666666668,0.0,163.0,0.0,0.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.05,3.997055555555556
CR00011,2025-01,14,4564.28,326.02,2025-01,1,12.636363636363637,4119.707272727272,12.636363636363637,4119.707272727272,0.0,0.0,0.0,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-02,14,4564.28,326.02,2025-02,2,14.0,4564.28,14.0,4564.28,14.0,4564.28,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-03,9,2934.18,326.02,2025-03,3,14.0,4564.28,14.0,4564.28,28.0,9128.56,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-04,16,5216.32,326.02,2025-04,4,9.0,2934.18,12.333333333333334,4020.9133333333334,37.0,12062.74,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-05,11,3586.22,326.02,2025-05,5,16.0,5216.32,13.0,4238.259999999999,53.0,17279.059999999998,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-06,11,3586.22,326.02,2025-06,6,11.0,3586.22,12.0,3912.24,64.0,20865.28,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-07,18,5868.36,326.02,2025-07,7,11.0,3586.22,12.666666666666666,4129.586666666666,75.0,24451.5,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-08,6,1956.12,326.02,2025-08,8,18.0,5868.36,13.333333333333334,4346.933333333333,93.0,30319.86,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-09,12,3912.24,326.02,2025-09,9,6.0,1956.12,11.666666666666666,3803.566666666667,99.0,32275.98,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-10,16,5216.32,326.02,2025-10,10,12.0,3912.24,12.0,3912.24,111.0,36188.22,326.02000000000004,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-11,12,3912.24,326.02,2025-11,11,16.0,5216.32,11.333333333333334,3694.8933333333334,127.0,41404.54,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00011,2025-12,12,3912.24,326.02,2025-12,12,12.0,3912.24,13.333333333333334,4346.933333333333,139.0,45316.78,326.02,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.52980132450331,3.9479470198675495
CR00012,2025-01,20,9758.4,487.91999999999996,2025-01,1,14.636363636363637,7141.374545454545,14.636363636363637,7141.374545454545,0.0,0.0,0.0,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-02,10,4879.2,487.91999999999996,2025-02,2,20.0,9758.4,20.0,9758.4,20.0,9758.4,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-03,21,10246.32,487.91999999999996,2025-03,3,10.0,4879.2,15.0,7318.799999999999,30.0,14637.599999999999,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-04,15,7318.8,487.92,2025-04,4,21.0,10246.32,17.0,8294.64,51.0,24883.92,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-05,6,2927.52,487.92,2025-05,5,15.0,7318.8,15.333333333333334,7481.44,66.0,32202.719999999998,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-06,14,6830.88,487.92,2025-06,6,6.0,2927.52,14.0,6830.88,72.0,35130.24,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-07,18,8782.56,487.91999999999996,2025-07,7,14.0,6830.88,11.666666666666666,5692.399999999999,86.0,41961.119999999995,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-08,11,5367.12,487.92,2025-08,8,18.0,8782.56,12.666666666666666,6180.32,104.0,50743.67999999999,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-09,15,7318.8,487.92,2025-09,9,11.0,5367.12,14.333333333333334,6993.5199999999995,115.0,56110.799999999996,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-10,20,9758.4,487.91999999999996,2025-10,10,15.0,7318.8,14.666666666666666,7156.159999999999,130.0,63429.6,487.92,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-11,11,5367.12,487.92,2025-11,11,20.0,9758.4,15.333333333333334,7481.44,150.0,73188.0,487.92,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00012,2025-12,12,5855.04,487.92,2025-12,12,11.0,5367.12,15.333333333333334,7481.44,161.0,78555.12,487.91999999999996,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.052023121387283,3.9091907514450863
CR00013,2025-01,20,0.0,0.0,2025-01,1,14.090909090909092,0.0,14.090909090909092,0.0,0.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-02,12,0.0,0.0,2025-02,2,20.0,0.0,20.0,0.0,20.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-03,23,0.0,0.0,2025-03,3,12.0,0.0,16.0,0.0,32.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-04,18,0.0,0.0,2025-04,4,23.0,0.0,18.333333333333332,0.0,55.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-05,10,0.0,0.0,2025-05,5,18.0,0.0,17.666666666666668,0.0,73.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-06,13,0.0,0.0,2025-06,6,10.0,0.0,17.0,0.0,83.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-07,14,0.0,0.0,2025-07,7,13.0,0.0,13.666666666666666,0.0,96.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-08,12,0.0,0.0,2025-08,8,14.0,0.0,12.333333333333334,0.0,110.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-09,9,0.0,0.0,2025-09,9,12.0,0.0,13.0,0.0,122.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-10,10,0.0,0.0,2025-10,10,9.0,0.0,11.666666666666666,0.0,131.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-11,14,0.0,0.0,2025-11,11,10.0,0.0,10.333333333333334,0.0,141.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00013,2025-12,15,0.0,0.0,2025-12,12,14.0,0.0,11.0,0.0,155.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.935294117647059,3.8742941176470587
CR00014,2025-01,15,0.0,0.0,2025-01,1,14.909090909090908,0.0,14.909090909090908,0.0,0.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-02,14,0.0,0.0,2025-02,2,15.0,0.0,15.0,0.0,15.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-03,17,0.0,0.0,2025-03,3,14.0,0.0,14.5,0.0,29.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-04,12,0.0,0.0,2025-04,4,17.0,0.0,15.333333333333334,0.0,46.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-05,14,0.0,0.0,2025-05,5,12.0,0.0,14.333333333333334,0.0,58.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-06,15,0.0,0.0,2025-06,6,14.0,0.0,14.333333333333334,0.0,72.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-07,8,0.0,0.0,2025-07,7,15.0,0.0,13.666666666666666,0.0,87.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-08,14,0.0,0.0,2025-08,8,8.0,0.0,12.333333333333334,0.0,95.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-09,18,0.0,0.0,2025-09,9,14.0,0.0,12.333333333333334,0.0,109.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-10,16,0.0,0.0,2025-10,10,18.0,0.0,13.333333333333334,0.0,127.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-11,21,0.0,0.0,2025-11,11,16.0,0.0,16.0,0.0,143.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00014,2025-12,7,0.0,0.0,2025-12,12,21.0,0.0,18.333333333333332,0.0,164.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Kimberly Miller,Cybersecurity,24,4.58,15.695906432748538,3.769298245614035
CR00015,2025-01,13,3705.65,285.05,2025-01,1,13.727272727272727,3912.959090909091,13.727272727272727,3912.959090909091,0.0,0.0,0.0,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-02,11,3135.55,285.05,2025-02,2,13.0,3705.65,13.0,3705.65,13.0,3705.65,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-03,11,3135.55,285.05,2025-03,3,11.0,3135.55,12.0,3420.6000000000004,24.0,6841.200000000001,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-04,16,4560.8,285.05,2025-04,4,11.0,3135.55,11.666666666666666,3325.5833333333335,35.0,9976.75,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-05,14,3990.7000000000003,285.05,2025-05,5,16.0,4560.8,12.666666666666666,3610.6333333333337,51.0,14537.55,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-06,19,5415.95,285.05,2025-06,6,14.0,3990.7000000000003,13.666666666666666,3895.683333333334,65.0,18528.25,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-07,13,3705.65,285.05,2025-07,7,19.0,5415.95,16.333333333333332,4655.816666666667,84.0,23944.2,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-08,10,2850.5,285.05,2025-08,8,13.0,3705.65,15.333333333333334,4370.766666666666,97.0,27649.850000000002,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-09,18,5130.900000000001,285.05,2025-09,9,10.0,2850.5,14.0,3990.6999999999994,107.0,30500.350000000002,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-10,13,3705.65,285.05,2025-10,10,18.0,5130.900000000001,13.666666666666666,3895.683333333334,125.0,35631.25,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-11,13,3705.65,285.05,2025-11,11,13.0,3705.65,13.666666666666666,3895.683333333334,138.0,39336.9,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00015,2025-12,17,4845.85,285.05,2025-12,12,13.0,3705.65,14.666666666666666,4180.733333333334,151.0,43042.55,285.05,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.708333333333332,4.0042857142857144
CR00016,2025-01,13,0.0,0.0,2025-01,1,13.181818181818182,0.0,13.181818181818182,0.0,0.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-02,15,0.0,0.0,2025-02,2,13.0,0.0,13.0,0.0,13.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-03,9,0.0,0.0,2025-03,3,15.0,0.0,14.0,0.0,28.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-04,9,0.0,0.0,2025-04,4,9.0,0.0,12.333333333333334,0.0,37.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-05,7,0.0,0.0,2025-05,5,9.0,0.0,11.0,0.0,46.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-06,11,0.0,0.0,2025-06,6,7.0,0.0,8.333333333333334,0.0,53.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-07,15,0.0,0.0,2025-07,7,11.0,0.0,9.0,0.0,64.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-08,16,0.0,0.0,2025-08,8,15.0,0.0,11.0,0.0,79.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-09,14,0.0,0.0,2025-09,9,16.0,0.0,14.0,0.0,95.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-10,15,0.0,0.0,2025-10,10,14.0,0.0,15.0,0.0,109.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-11,21,0.0,0.0,2025-11,11,15.0,0.0,15.0,0.0,124.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00016,2025-12,8,0.0,0.0,2025-12,12,21.0,0.0,16.666666666666668,0.0,145.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.372549019607842,4.160065359477124
CR00017,2025-01,15,0.0,0.0,2025-01,1,13.181818181818182,0.0,13.181818181818182,0.0,0.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-02,17,0.0,0.0,2025-02,2,15.0,0.0,15.0,0.0,15.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-03,11,0.0,0.0,2025-03,3,17.0,0.0,16.0,0.0,32.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-04,11,0.0,0.0,2025-04,4,11.0,0.0,14.333333333333334,0.0,43.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-05,7,0.0,0.0,2025-05,5,11.0,0.0,13.0,0.0,54.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-06,16,0.0,0.0,2025-06,6,7.0,0.0,9.666666666666666,0.0,61.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-07,8,0.0,0.0,2025-07,7,16.0,0.0,11.333333333333334,0.0,77.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
